Open,High,Low,Close,WAP,NoofShares,NoofTrades,TotalTurnover,DeliverableQuantity,DeliQtytoTradedQty,SpreadHL,SpreadCO
292.7,292.95,287.3,288.25,290.52,678155.0,4583.0,197014468.0,222831.0,32.86,5.65,-4.45
285.8,291.0,284.9,288.45,288.24,728032.0,4687.0,209844692.0,240341.0,33.01,6.1,2.65
285.5,291.95,281.9,286.35,288.08,2706206.0,11705.0,779607638.0,1467315.0,54.22,10.05,0.85
283.6,283.8,276.6,282.55,280.74,611351.0,4692.0,171631424.0,129180.0,21.13,7.2,-1.05
278.0,282.75,276.3,281.6,279.53,724986.0,7771.0,202657581.0,216753.0,29.9,6.45,3.6
268.9,277.5,267.75,274.7,274.41,572929.0,5475.0,157217494.0,130301.0,22.74,9.75,5.8
265.55,269.25,263.6,265.2,265.82,787112.0,9358.0,209228526.0,307924.0,39.12,5.65,-0.35
270.0,271.3,267.35,270.05,269.69,473282.0,5154.0,127637168.0,183247.0,38.72,3.95,0.05
276.0,276.0,267.3,268.5,270.74,431764.0,5676.0,116897288.0,156160.0,36.17,8.7,-7.5
279.3,279.3,269.55,273.45,273.68,767554.0,7758.0,210067113.0,175594.0,22.88,9.75,-5.85
287.0,287.55,275.95,277.15,280.28,637647.0,7006.0,178719546.0,209486.0,32.85,11.6,-9.85
292.5,295.65,285.55,287.25,290.14,842693.0,6067.0,244502157.0,374684.0,44.46,10.1,-5.25
299.7,299.7,294.0,294.6,296.65,566753.0,4453.0,168129509.0,187822.0,33.14,5.7,-5.1
300.65,302.95,293.5,296.7,296.15,808160.0,4787.0,239332839.0,430914.0,53.32,9.45,-3.95
294.8,299.9,291.8,296.7,295.6,1732988.0,12140.0,512266251.0,655496.0,37.82,8.1,1.9
293.0,295.0,289.5,293.25,291.93,617591.0,5899.0,180292983.0,197119.0,31.92,5.5,0.25
302.2,302.55,289.95,293.0,293.41,1339474.0,19746.0,393021162.0,704699.0,52.61,12.6,-9.2
297.9,302.2,292.5,301.05,298.25,937967.0,53174.0,279749955.0,438413.0,46.74,9.7,3.15
305.0,306.25,292.4,297.9,299.46,982688.0,10314.0,294276816.0,412907.0,42.02,13.85,-7.1
300.95,306.25,300.95,303.75,303.69,1190424.0,7812.0,361524879.0,629321.0,52.87,5.3,2.8
305.0,305.3,298.1,299.65,301.97,785442.0,6638.0,237183606.0,500135.0,63.68,7.2,-5.35
304.5,304.5,299.5,302.6,302.39,487072.0,5131.0,147287122.0,207121.0,42.52,5.0,-1.9
305.9,306.05,301.1,301.9,303.25,405805.0,6257.0,123059355.0,185266.0,45.65,4.95,-4.0
307.8,308.6,305.1,306.95,306.41,2061085.0,6425.0,631542447.0,1587852.0,77.04,3.5,-0.85
297.25,308.4,295.65,306.5,300.01,1851572.0,7294.0,555487797.0,1189002.0,64.22,12.75,9.25
306.9,306.9,295.7,297.25,298.18,1013037.0,8948.0,302068555.0,312260.0,30.82,11.2,-9.65
311.0,312.0,305.25,306.2,306.69,501711.0,4920.0,153868114.0,212658.0,42.39,6.75,-4.8
312.0,313.15,308.15,310.4,311.18,563518.0,4127.0,175357259.0,250833.0,44.51,5.0,-1.6
