Open,High,Low,Close,WAP,NoofShares,NoofTrades,TotalTurnover,DeliverableQuantity,DeliQtytoTradedQty,SpreadHL,SpreadCO
160.0,160.0,155.25,156.05,156.83,986469.0,4449.0,154703118.0,429015.0,43.49,4.75,-3.95
157.5,162.45,156.85,161.05,159.75,850086.0,4311.0,135799910.0,193658.0,22.78,5.6,3.55
157.2,157.6,151.75,155.85,154.97,1225562.0,7327.0,189920805.0,320258.0,26.13,5.85,-1.35
163.0,163.3,156.15,156.95,159.64,1077064.0,6894.0,171942598.0,285418.0,26.5,7.15,-6.05
168.0,168.0,160.25,161.35,162.77,735836.0,9104.0,119771955.0,271208.0,36.86,7.75,-6.65
165.1,169.35,160.1,167.95,164.77,869570.0,7334.0,143278578.0,181609.0,20.88,9.25,2.85
168.0,169.2,162.95,164.45,164.73,1986880.0,6667.0,327288965.0,1413048.0,71.12,6.25,-3.55
168.85,171.4,162.5,165.45,166.3,930495.0,5859.0,154738775.0,209641.0,22.53,8.9,-3.4
180.2,180.25,167.5,169.15,172.76,1246063.0,10679.0,215271602.0,410346.0,32.93,12.75,-11.05
186.3,186.3,179.15,180.1,182.19,425594.0,2608.0,77539501.0,93623.0,22.0,7.15,-6.2
184.0,186.35,180.5,181.85,182.65,535414.0,2787.0,97794338.0,129331.0,24.16,5.85,-2.15
186.0,186.95,182.9,183.85,184.31,350012.0,1963.0,64511600.0,91466.0,26.13,4.05,-2.15
184.5,189.2,183.3,185.45,187.02,855296.0,5629.0,159954968.0,187157.0,21.88,5.9,0.95
181.25,184.4,180.6,183.9,182.9,415230.0,2578.0,75945583.0,111787.0,26.92,3.8,2.65
181.25,183.6,180.4,180.9,181.59,404844.0,2362.0,73515517.0,122402.0,30.23,3.2,-0.35
184.9,186.15,179.2,180.65,181.62,621891.0,4006.0,112946849.0,152822.0,24.57,6.95,-4.25
186.5,188.0,183.0,184.4,184.81,499768.0,2453.0,92360018.0,124624.0,24.94,5.0,-2.1
188.15,188.8,185.2,186.3,186.69,533577.0,2771.0,99611034.0,153402.0,28.75,3.6,-1.85
184.55,189.55,184.05,186.3,187.3,1222685.0,8645.0,229013618.0,347411.0,28.41,5.5,1.75
177.9,182.7,176.9,181.65,180.27,608544.0,3548.0,109704275.0,146313.0,24.04,5.8,3.75
178.8,178.8,174.95,176.25,176.32,308097.0,2714.0,54324068.0,72008.0,23.37,3.85,-2.55
174.5,180.55,174.35,179.05,177.5,379543.0,3209.0,67370575.0,97306.0,25.64,6.2,4.55
176.5,177.4,173.3,174.55,175.04,344106.0,2674.0,60232555.0,95512.0,27.76,4.1,-1.95
181.1,182.0,176.9,177.3,179.24,425886.0,2745.0,76337781.0,166160.0,39.02,5.1,-3.8
175.7,182.5,175.5,180.75,180.27,649567.0,4533.0,117099060.0,180012.0,27.71,7.0,5.05
177.9,179.2,174.2,174.8,176.38,277730.0,2055.0,48986948.0,67271.0,24.22,5.0,-3.1
181.7,181.7,175.15,176.4,177.08,389010.0,2471.0,68887306.0,114365.0,29.4,6.55,-5.3
183.4,183.55,179.1,179.9,180.88,451247.0,2876.0,81623392.0,141659.0,31.39,4.45,-3.5
176.75,183.6,175.85,181.0,181.2,841988.0,6311.0,152571955.0,196279.0,23.31,7.75,4.25
177.65,177.65,172.65,175.25,174.86,379036.0,2783.0,66276560.0,78379.0,20.68,5.0,-2.4
177.8,178.6,174.8,176.15,176.41,425028.0,2769.0,74979794.0,117602.0,27.67,3.8,-1.65
177.0,178.0,173.8,175.8,175.55,313972.0,2301.0,55116885.0,60352.0,19.22,4.2,-1.2
177.1,180.1,175.4,178.35,177.93,543218.0,3435.0,96653128.0,143889.0,26.49,4.7,1.25
180.0,180.45,174.9,177.45,177.19,591325.0,3856.0,104776445.0,104295.0,17.64,5.55,-2.55
184.05,185.45,176.7,178.25,179.97,600676.0,3630.0,108103657.0,119238.0,19.85,8.75,-5.8
178.35,185.25,177.15,184.05,182.6,1155146.0,7052.0,210924500.0,206545.0,17.88,8.1,5.7
173.5,184.9,171.85,178.8,179.96,1974736.0,15144.0,355381012.0,339396.0,17.19,13.05,5.3
158.0,172.0,156.7,170.75,166.03,1653039.0,11735.0,274452716.0,347228.0,21.01,15.3,12.75
152.5,156.4,151.0,155.3,154.12,564466.0,3239.0,86997130.0,188332.0,33.36,5.4,2.8
153.0,153.0,148.4,151.0,150.63,342637.0,2197.0,51610572.0,59294.0,17.31,4.6,-2.0
148.05,153.1,145.8,151.35,150.42,694638.0,4112.0,104489400.0,145420.0,20.93,7.3,3.3
141.95,148.05,141.75,147.1,145.66,374247.0,2338.0,54512750.0,94766.0,25.32,6.3,5.15
147.95,148.0,140.6,141.6,143.12,516742.0,3332.0,73958561.0,164757.0,31.88,7.4,-6.35
156.25,156.25,146.55,147.6,148.93,406373.0,2221.0,60519952.0,122165.0,30.06,9.7,-8.65
155.05,158.75,152.3,153.05,155.92,451243.0,2585.0,70356132.0,112968.0,25.03,6.45,-2.0
156.0,156.0,152.3,154.0,153.66,247901.0,1311.0,38093359.0,93655.0,37.78,3.7,-2.0
151.0,155.65,150.85,155.35,153.71,328738.0,2249.0,50528943.0,95020.0,28.9,4.8,4.35
150.45,151.95,148.95,150.5,150.27,273660.0,1453.0,41122494.0,90780.0,33.17,3.0,0.05
145.0,151.95,145.0,150.05,149.27,380209.0,2004.0,56753119.0,82228.0,21.63,6.95,5.05
146.2,149.4,145.7,146.4,147.51,327466.0,3024.0,48305825.0,100797.0,30.78,3.7,0.2
147.1,148.5,146.5,147.1,147.34,196296.0,1325.0,28923073.0,76245.0,38.84,2.0,0.0
146.55,148.75,145.0,147.65,147.28,221601.0,1300.0,32638348.0,75853.0,34.23,3.75,1.1
150.25,152.4,144.7,146.85,147.13,412137.0,2851.0,60637421.0,137992.0,33.48,7.7,-3.4
149.2,152.95,149.2,151.45,150.24,5605406.0,3120.0,842131829.0,4913671.0,87.66,3.75,2.25
152.0,154.9,147.75,148.75,151.01,297988.0,2017.0,44998367.0,108980.0,36.57,7.15,-3.25
155.9,156.4,150.7,152.35,152.77,237608.0,2041.0,36300073.0,91825.0,38.65,5.7,-3.55
155.6,157.9,155.05,155.75,156.35,252025.0,1552.0,39405356.0,117996.0,46.82,2.85,0.15
161.7,161.7,156.3,156.8,157.83,313487.0,2231.0,49477611.0,164936.0,52.61,5.4,-4.9
161.05,161.95,159.0,161.7,160.34,296085.0,1490.0,47472906.0,70448.0,23.79,2.95,0.65
163.8,166.5,160.7,161.05,162.39,373998.0,1803.0,60735089.0,66727.0,17.84,5.8,-2.75
162.6,164.3,161.55,163.4,163.02,242161.0,1334.0,39476837.0,60425.0,24.95,2.75,0.8
163.5,164.25,160.6,162.55,162.02,208046.0,1282.0,33706573.0,88141.0,42.37,3.65,-0.95
164.25,166.1,163.6,164.25,164.72,127204.0,993.0,20953247.0,53775.0,42.27,2.5,0.0
167.6,168.9,165.0,165.3,166.79,116305.0,1055.0,19398299.0,48757.0,41.92,3.9,-2.3
165.0,168.1,164.55,167.7,166.61,213656.0,1502.0,35596731.0,95755.0,44.82,3.55,2.7
167.5,169.3,165.2,165.8,167.06,187288.0,1230.0,31289230.0,66738.0,35.63,4.1,-1.7
